geneID	geneLength	geneProduct	BUBUP	BUBUG	BUBUN	BUBUO	BUBUC	BUBUH
650469866	1299	peptidase S11 D-alanyl-D-alanine carboxypeptidase 1	27.15	59.68	26.19	44.16	108.1	124.73
650469867	891	competence protein ComEA helix-hairpin-helix repeat protein	3.04	2.95	0	0	0	1.43
650469868	618	Lipoprotein LpqB, GerMN domain	190.96	116.93	159.93	232.06	121.44	140.38
650469869	156	hypothetical protein	0	8.42	0	0	0	16.36
650469870	1908	threonyl-tRNA synthetase (EC 6.1.1.3)	292.91	56.47	253.91	275.17	368.62	526.91
650469871	831	thymidylate synthase (EC 2.1.1.45)	60.4	153.36	39	64.53	240.36	245.64
650469872	504	dihydrofolate reductase region	115.73	119.92	90.02	123.72	175.33	164.54
650469873	522	bacterial translation initiation factor 3 (bIF-3)	122.13	342.31	136.58	246.07	236.54	129.54
650469874	198	LSU ribosomal protein L35P	671.39	371.6	400.98	906.96	427.96	244.85
650469875	354	LSU ribosomal protein L20P	563.28	252.38	320.4	817.29	229.11	172.99
650469876	804	RNA methyltransferase, TrmH family, group 3	8.44	17.98	6.05	12.41	28.61	39.67
650469877	8769	glycosyltransferase 36	4.02	20.08	5.73	6.26	18.77	17.46
650469878	897	hypothetical protein	89.22	130.36	56	72.29	175.44	164.99
650469879	1092	hypothetical protein	0	7.22	0	0	2.22	3.5
650469880	702	leucyl/phenylalanyl-tRNA/protein transferase	11.59	58.02	13.85	23.09	29.31	39.98
650469881	2331	ATP-dependent Clp protease ATP-binding subunit ClpA (EC 3.4.21.92)	118.13	180.37	82.72	123.05	233.17	211.27
650469882	300	ATP-dependent Clp protease adaptor protein ClpS	235.12	437.96	210.64	236.94	593.16	748.47
650469883	372	protein of unknown function DUF81	0	3.53	0	0	0	0
650469884	381	protein of unknown function DUF81	0	0	0	0	0	0
650469885	273	hypothetical protein	39.75	129.94	41.55	59.38	88.68	32.71
650469886	939	hypothetical protein	3293.68	2493.41	4746.96	3698.71	3435.63	4404.86
650469887	1365	pyridoxal-phosphate dependent TrpB-like enzyme	1681.43	865.32	1039.83	1719.4	1266.4	1452.46
650469888	579	hypothetical protein	0	2.27	0	0	2.09	0
650469889	1800	hypothetical protein	9.8	9.49	2.7	7.62	12.11	13.47
650469890	363	GCN5-related N-acetyltransferase	7.47	10.86	4.46	20.61	23.34	7.03
650469891	117	hypothetical protein	81.16	33.69	69.24	74.61	103.46	98.14
650469892	1524	hypothetical protein	119.27	124.14	83.99	103.1	103.26	81.2
650469893	1929	putative serine protein kinase, PrkA	361.45	662.72	395.62	415.04	520.23	552.25
650469894	1215	sporulation protein YhbH	161.88	341.71	212.04	199.12	231.15	221.56
650469895	1389	SpoVR family protein	250.01	489.98	233.3	230.74	291.08	202.07
650469896	1176	major facilitator superfamily MFS_1	11.53	17.88	17.91	9.54	12.35	8.68
650469897	828	purine nucleoside phosphorylase I, inosine and guanosine-specific	49.15	96.79	39.14	69.28	134.5	123.27
650469898	1245	adenosylhomocysteinase (EC 3.3.1.1)	172.15	155.13	127.54	135.22	260.58	254.14
650469899	1296	amidohydrolase	182.12	191.61	133.77	171.28	245.66	213.62
650469901	354	hypothetical protein	57.48	18.56	91.54	45.8	54.71	64.87
650469902	1356	Hedgehog/intein hint domain protein	34.01	20.35	29.87	24.83	44.64	40.46
650469903	1269	Domain of unknown function DUF1910	9.62	9.32	6.38	11.79	4.77	10.05
650469904	1224	transposase mutator type	0	0	0	0	0	0
650469905	1032	hypothetical protein	743.96	317.01	898.06	993.31	235.77	187.91
650469906	645	HAD-superfamily hydrolase, subfamily IA, variant 1	18.93	20.37	10.05	11.6	26.28	25.71
650469907	432	hypothetical protein	3.14	0	7.5	0	5.6	0
650469908	969	ABC transporter related protein	1.4	5.42	1.67	1.29	11.24	3.95
650469909	783	protein of unknown function DUF990	3.46	16.78	0	4.78	3.09	8.15
650469910	855	protein of unknown function DUF990	7.93	26.12	9.48	7.29	21.24	29.84
650469911	936	esterase/lipase	275.35	175.46	251.01	334.42	206.93	224.9
650469912	1281	hypothetical protein	105.89	103.59	92.33	112.93	108.67	88.64
650469913	669	hypothetical protein	251.42	233.71	346.34	262.84	110.38	125.86
650469914	930	ATPase associated with various cellular activities AAA_3	42.3	70.64	38.33	37.55	72.89	41.16
650469915	1269	protein of unknown function DUF58	25.65	57.98	25.54	26.53	42.93	28.15
650469916	2283	transglutaminase domain-containing protein	17.82	93.23	22	14.2	92.26	86.62
650469917	387	hypothetical protein	45.57	101.85	37.68	29	184.55	184.61
650469918	195	small acid-soluble spore protein, H-type	90.43	94.33	99.71	127.9	86.91	71.97
650469919	675	isochorismatase hydrolase	12.06	31.14	36.01	18.48	39.45	37.8
650469920	1461	nicotinate phosphoribosyltransferase	27.85	19.78	15.53	27.31	31.49	26.2
650469921	447	CheC domain protein	3805.42	15431.3	4585.37	4142.95	8468.29	7643.42
650469922	810	protein of unknown function DUF155	8.37	24.33	14	12.32	19.43	14.18
650469923	825	protein of unknown function DUF155	14.8	23.89	11.78	13.6	19.08	26.29
650469924	648	type IV pilus assembly PilZ	56.52	630.57	85.01	73.13	539.88	490.24
650469925	1149	iron-sulfur cluster-binding protein	50.76	12.58	22.56	70.55	33.71	51.08
650469926	144	hypothetical protein	0	18.25	0	0	0	0
650469927	1248	peptidase S11 D-alanyl-D-alanine carboxypeptidase 1	178.25	207.4	136.32	209.84	191.09	127.79
650469928	876	dihydrodipicolinate reductase (EC 1.3.1.26)	94.46	919.41	112.83	92.53	892.7	559.26
650469929	1152	hypothetical protein	4.71	13.69	1.41	4.33	8.41	4.43
650469930	102	hypothetical protein	0	0	0	12.23	11.87	12.51
650469931	1389	AMMECR1 domain protein	5.86	13.24	8.17	8.98	6.97	6.43
650469932	870	Radical SAM domain protein	7.8	21.14	9.31	11.47	23.65	20.53
650469933	879	protein of unknown function DUF147	348.76	222.71	363.14	415.69	470.99	478.97
650469934	1212	YbbR family protein	189.15	132.25	139.03	202.7	232.72	221.06
650469935	1587	FAD-dependent pyridine nucleotide-disulfide oxidoreductase	319.67	333.64	271.58	341.04	523.27	593.29
650469936	1350	phosphoglucosamine mutase (EC 5.4.2.10)	54.26	67.15	52.81	48.04	99.53	106.79
650469937	1824	glutamine--fructose-6-phosphate transaminase	55.03	36.02	33.76	45.81	85.61	135.69
650469938	399	transcriptional regulator, ArsR family	67.99	88.91	24.37	62.51	130.46	86.33
650469939	1056	arsenical-resistance protein	11.56	16.17	18.41	10.63	29.8	31.41
650469940	402	Protein-tyrosine phosphatase, low molecular weight	10.12	16.34	4.03	3.1	12.05	3.17
650469941	855	permease	15.87	9.22	0	8.75	21.24	16.41
650469942	1153	transposase IS3/IS911 family protein	0	1.14	0	0	1.05	0
650469943	216	hypothetical protein	25.12	48.66	15	17.32	56.04	5.91
650469944	2364	type II secretion system protein E	1238.85	1220.49	1223.44	1253.4	1287.34	1192.16
650469945	1056	twitching motility protein	467.57	1189.45	527.82	511.35	804.73	617.36
650469946	1215	Type II secretion system F domain	1084.06	1551.77	1337.57	1121.85	1092.96	958.69
650469947	507	hypothetical protein	5712.18	9461.39	5909.08	5418.73	8153.76	5719.74
650469948	561	hypothetical protein	36.27	257.62	89.53	51.13	151.05	129.63
650469949	552	Fimbrial assembly family protein	122.87	590.29	126.22	158.14	537.28	383.67
650469950	1293	hypothetical protein	172.05	517.21	214.28	190	406.32	404.55
650469951	522	hypothetical protein	59.77	339.79	99.33	69.28	224.95	215.08
650469952	2550	hypothetical protein	95.75	261.23	85.78	78.74	248.28	218.14
650469953	1290	hypothetical protein	233.44	706.84	213.53	209.78	721.63	622.08
650469954	774	ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	0	16.98	0	3.22	10.95	9.89
650469955	225	hypothetical protein	0	5.84	0	0	5.38	28.35
650469956	2427	DNA translocase FtsK	109.55	213.29	110.16	116.13	105.74	105.66
650469957	1920	Radical SAM domain protein	559.55	557.02	571.32	522.86	338.57	279.08
650469958	858	Methylenetetrahydrofolate dehydrogenase (NADP(+))	135.96	225.1	122.75	114.82	163.66	127.88
650469959	678	hypothetical protein	80.03	110.46	54.97	68.06	85.7	48.92
650469960	1575	metal dependent phosphohydrolase	459.91	817.52	435.16	486.16	835.46	601.86
650469961	783	metallophosphoesterase	116.07	93.97	72.43	111.49	132.96	117.32
650469962	267	Stage V sporulation protein S	1442.84	6835.05	1565.67	1130.3	3400.36	2742.74
650469963	741	hypothetical protein	25.63	49.65	17.49	18.51	47.38	56.82
650469964	264	hypothetical protein	5.14	9.95	0	9.45	4.59	4.83
650469965	987	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	1.37	1.33	3.28	1.26	2.45	1.29
650469966	1293	glycosyl transferase group 1	0	0	0	0	2.81	0
650469967	1038	spore coat protein, CotS family	2.61	2.53	1.56	0	0	0
650469968	1050	spore coat protein, CotS family	0	1.25	0	0	1.15	1.22
650469969	258	transcription initiation factor IIE (TFIIE) alpha subunit family protein	15.77	15.28	31.4	4.83	18.77	24.72
650469970	468	hypothetical protein	0	2.81	0	2.66	2.59	0
650469971	324	hypothetical protein	0	0	0	0	0	0
650469972	2463	Nucleotidyl transferase	0.55	1.6	0	0	0.98	1.55
650469973	318	hypothetical protein	2081.64	4557.21	2354	1925.51	2382.99	2066.16
650469974	630	hypothetical protein	0	0	0	0	1.92	0
650469975	714	protein of unknown function DUF881	36.1	66.25	27.23	43.66	103.42	101.85
650469976	702	protein of unknown function DUF881	110.14	78.61	78.48	94.15	89.67	83.6
650469977	963	delta-lactam-biosynthetic de-N-acetylase	1.41	1.36	1.68	0	1.26	0
650469978	318	sporulation protein YqfC	0	4.13	0	0	0	4.01
650469979	1197	sporulation protein YqfD	350.17	306.24	281.55	317.76	321.59	282.45
650469980	1002	PhoH family protein	142.15	388.13	161.7	179.22	398.68	359.06
650469981	2202	7TM receptor with intracellular metal dependent phosphohydrolase	43.74	133.06	34.58	45.87	138.53	139.05
650469982	489	protein of unknown function UPF0054	199.73	292.87	251.82	252.47	222.8	211.33
650469983	387	cytidine deaminase (EC 3.5.4.5)	94.64	190.12	125.6	148.23	168.91	171.43
650469984	894	GTP-binding protein Era	84.97	199.87	97.87	139.49	207.17	144.13
650469985	144	hypothetical protein	37.68	145.99	67.51	43.3	75.66	97.46
650469986	756	DNA replication and repair protein RecO	35.89	97.32	10.72	36.29	76.86	77.63
650469987	663	type IV pilus assembly PilZ	122.76	683.69	251.72	129.79	655.48	561.89
650469988	1164	Cysteine desulfurase	61.76	67.73	47.33	63.21	113.36	127.14
650469989	1179	thiamine biosynthesis/tRNA modification protein ThiI	149.57	59.06	92.08	181.93	66.74	64.93
650469990	1425	VanW family protein	57.11	294.12	109.16	69.14	214.92	191.59
650469991	687	Protein of unknown function DUF2225	19.74	154.91	18.87	16.34	93.39	98.42
650469992	984	AIR synthase related protein domain protein	176.45	142.87	120.2	164.76	188.22	225.6
650469993	1239	serine hydroxymethyltransferase (EC 2.1.2.1)	448.87	208.9	340.01	533.45	737.65	952.48
650469994	195	phage shock protein C (PspC) family protein	1794.72	572.71	1404.25	1816.24	645.62	765.48
650469995	2673	transglutaminase domain-containing protein	6.6	27.53	2.42	5.13	10.42	4.3
650469996	1209	protein of unknown function DUF58	13.46	47.82	8.04	12.38	30.04	9.5
650469997	957	ATPase associated with various cellular activities AAA_3	68.04	122.19	72.8	83.4	159.38	139.98
650469998	954	L-lactate dehydrogenase (EC 1.1.1.27)	5.69	199.7	1.7	2.61	303.27	399.86
650469999	1242	competence/damage-inducible protein cinA	77.54	19.04	57.4	74.3	44.83	48.28
650470000	1578	integral membrane protein MviN	38.68	2.5	27.72	25.29	15.34	35.57
650470001	1050	recA protein	923.7	217.73	830.2	994.09	355.09	402.18
650470002	621	regulatory protein RecX	176.93	423.15	148.72	184.75	452.24	357.47
650470003	1536	Rhomboid family protein	78.6	189.04	55.91	77.13	148.95	122.1
650470004	546	hypothetical protein	762.71	1713.32	649.89	758.29	1993.16	1848.28
650470005	1341	carbohydrate ABC transporter substrate-binding protein, CUT1 family (TC 3.A.1.1.-)	7.08	99.94	2.42	3.72	184.15	213.11
650470006	327	hypothetical protein	37.33	24.11	64.41	61.02	37.02	23.41
650470007	330	hypothetical protein	24.66	15.93	29.46	7.56	29.35	7.73
650470008	243	hypothetical protein	83.73	108.14	106.69	92.38	64.76	52.5
650470010	540	hypothetical protein	818.91	909.97	510.09	836	838.4	668.62
650470011	1401	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)	106.5	130.35	74.02	122.84	90.72	91.97
650470015	1011	DNA polymerase III, delta subunit (EC 2.7.7.7)	9.39	27.29	6.41	8.63	10.78	7.57
650470016	270	SSU ribosomal protein S20P	1818.68	2204.37	774.14	2087.69	1945.81	2083.82
650470017	990	spore protease	0	3.98	0	1.26	2.45	0
650470018	849	cell wall hydrolase/autolysin	86.28	61.9	45.8	79.32	108.36	121.72
650470019	696	hypothetical protein	11.69	22.65	13.97	14.33	40	43.99
650470020	1992	DNA ligase, NAD-dependent	49.03	31	48.8	44.45	53.48	57
650470021	120	hypothetical protein	1006.05	645.98	1282.72	945.69	726.32	489.06
650470022	558	hypothetical protein	588.29	416.76	746.26	596.72	238.63	260.65
650470023	288	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-)	14.13	54.74	11.25	12.99	29.42	31.01
650470024	1461	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A (EC 6.3.5.-)	8.36	17.09	13.31	12.8	11.6	7.86
650470025	1434	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (EC 6.3.5.-)	6.62	4.58	2.26	5.22	5.06	4.45
650470026	825	Tetratricopeptide TPR_1 repeat-containing protein	9.87	6.37	0	4.53	14.67	4.64
650470027	1077	phosphate acetyltransferase	42.82	82.96	31.59	22	77.55	49.75
650470028	1200	acetate kinase (EC 2.7.2.1)	101.74	73.36	33.76	84.18	74.65	30.83
650470029	504	protein of unknown function DUF177	250.3	591.76	244.33	254.86	492.38	405.02
650470030	201	ribosomal protein L32	1235	751.71	515.91	657.66	734.75	330.06
650470031	1323	protein of unknown function DUF512	15.38	18.87	20.82	7.54	20.13	15.43
650470032	1323	ribosome-associated GTPase EngA	37.94	33.77	30.62	29.22	33.85	19.29
650470033	651	acyl-phosphate glycerol-3-phosphate acyltransferase	14.59	48.44	29.87	26.82	16.74	31.36
650470034	1020	glycerol 3-phosphate dehydrogenase (NAD(P)+) (EC 1.1.1.94)	55.85	42.51	34.95	39.12	15.43	18.76
650470035	1479	stage IV sporulation protein A	1.83	6.22	5.48	2.53	2.46	3.45
650470036	1380	extracellular solute-binding protein family 1	13835.08	25607.05	13087.9	13434.91	21321.98	17779.01
650470037	984	binding-protein-dependent transport systems inner membrane component	472.84	2195.12	444.59	425.83	1831.79	1345.82
650470038	870	binding-protein-dependent transport systems inner membrane component	1400.13	5111.99	1186.35	1446.31	3727.6	2460.69
650470039	297	hypothetical protein	9.13	4.42	5.46	0	24.46	4.3
650470040	1059	cell wall hydrolase/autolysin	12.81	40.94	10.71	9.42	25.15	18.07
650470041	423	hypothetical protein	160.34	121.14	157.05	141.51	100.16	69.37
650470042	213	hypothetical protein	0	0	0	0	0	0
650470043	2382	MutS2 family protein	135.53	86.05	74.14	121.46	109.26	104.44
650470044	1083	sporulation integral membrane protein YtvI	13.78	20.62	26.93	20.73	35.77	35.34
650470045	711	RNA polymerase, sigma 27/28 subunit, RpsK/SigK	0	0	0	0	0	1.79
650470046	1656	Peptidoglycan glycosyltransferase	0	4.76	0.98	0.75	1.46	1.54
650470047	1236	peptidase U32	72.43	30.83	56.37	67.6	52.89	77.42
650470048	639	O-methyltransferase family 3	82.79	104.86	48.18	62.45	164.81	249.57
650470049	1122	aminodeoxychorismate lyase	298.62	189.7	158.85	261.2	272.96	276.31
650470050	1845	GTP-binding protein TypA	88.96	50.56	60.6	86.52	59.05	79.52
650470051	759	ribosomal protein S2	2273.3	347.94	1357.71	2209.89	368.42	287.43
650470052	648	translation elongation factor Ts	1944.7	223.03	820.14	1826.34	280.22	253.98
650470053	708	uridylate kinase (EC 2.7.4.22)	0	7.42	6.87	12.33	5.13	14.42
650470054	552	ribosome recycling factor	78.64	54.74	58.71	110.7	17.54	30.05
650470055	201	hypothetical protein	155.22	71.9	80.61	161.31	30.11	19.04
650470056	759	undecaprenyl diphosphate synthase	89.36	46.74	40.56	69.01	73.37	90.77
650470057	837	phosphatidate cytidylyltransferase	38.9	45.52	25.17	44.7	70.87	79.26
650470058	1146	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	33.14	32.1	28.28	48.97	42.25	43.42
650470059	1275	membrane-associated zinc metalloprotease	19.15	35.04	16.52	17.61	42.72	37.02
650470060	1059	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (EC 1.17.4.3)	359.93	167.49	410.04	378.01	161.18	130.11
650470061	4329	DNA polymerase III, alpha subunit	79.28	64.95	74.11	87.86	49.22	37.43
650470062	96	hypothetical protein	56.52	27.37	84.39	12.99	12.61	26.58
650470063	465	protein of unknown function DUF150	61.26	90.42	45.3	40.23	184.83	211.26
650470064	1215	NusA antitermination factor	190.91	140.58	125.36	173.46	207.23	249.91
650470065	279	protein of unknown function DUF448	34.03	47.09	11.61	22.35	47.73	59.45
650470066	354	LSU ribosomal protein L7AE	7.66	7.42	0	17.61	27.36	21.62
650470067	3108	translation initiation factor IF-2	79.43	80.74	75.07	77.04	123.08	123.97
650470068	372	ribosome-binding factor A	142.21	144.81	165.51	160.91	178.98	219.49
650470069	957	phosphoesterase RecJ domain protein	192.77	225.16	171	192.86	228.95	259.96
650470070	894	tRNA pseudouridine synthase B (EC 4.2.1.70)	4.55	54.38	19.94	22.32	55.52	57.08
650470071	939	riboflavin biosynthesis protein RibF	39	68.56	29.33	59.76	100.56	77.45
650470072	168	hypothetical protein	8.07	0	19.29	7.42	0	15.19
650470073	1293	peptidase M16 domain protein	23.08	31.5	16.29	27.97	72.09	75.98
650470074	1278	peptidase M16 domain protein	9.55	17.48	3.8	11.71	39.78	35.94
650470075	963	prolipoprotein diacylglyceryl transferase	15.49	21.83	15.14	16.83	32.68	27.82
650470076	153	hypothetical protein	132.99	128.81	116.49	89.66	166.15	150.09
650470077	1131	rod shape-determining protein RodA	80.36	80.16	57.3	77.18	129.51	118.44
650470078	435	MraZ protein	5366.66	7783.52	5605.81	5231.96	6670.43	6091.61
650470079	942	S-adenosyl-methyltransferase MraW	1739.52	2689.1	1826.69	1366.22	2653.65	2295.64
650470080	489	cell division protein FtsL	737.88	5029.77	669.32	660.51	4144.02	3652.62
650470081	2172	penicillin-binding protein transpeptidase	11.24	126.43	16.41	13.21	120.94	90.46
650470082	1458	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)	5.58	63.98	5.56	2.57	58.95	41.13
650470083	1374	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	71.08	50.68	82.55	54.46	43.17	33.43
650470084	987	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	147.05	121.14	151.03	114.98	122.65	99.53
650470085	1152	stage V sporulation protein E	16.48	42.2	11.25	15.16	36.78	17.72
650470086	1110	UDP-N-acetylglucosamine-N-acetylmuramylpentapeptide N-acetylglucosamine transferase	19.55	41.43	13.14	15.73	22.9	22.99
650470087	375	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0	7.01	0	6.65	0	0
650470088	609	hypothetical protein	2.23	4.31	7.98	2.05	7.95	6.28
650470089	1224	transposase mutator type	0	0	0	0	0	0
650470090	2121	UvrD/REP helicase	2.56	1.24	0	2.35	1.14	2.41
650470092	435	copper amine oxidase-like domain-containing protein	0	0	3.72	0	2.78	0
650470093	531	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	5.11	7.42	12.21	16.44	6.84	7.21
650470094	459	aspartate kinase (EC 2.7.2.4)	691.54	125.95	455.37	508.07	606.58	625.4
650470095	759	dihydrodipicolinate reductase (EC 1.3.1.26)	275.23	81.36	196.4	228.38	205.74	242.05
650470096	879	dihydrodipicolinate synthase (EC 4.2.1.52)	543.21	79.22	318.9	431.3	381.48	352.7
650470097	999	aspartate semialdehyde dehydrogenase (EC 1.2.1.11)	449.44	86.8	288.7	399.46	426.53	450.81
650470098	1713	SpoIID/LytB domain protein	22.17	36.05	9.46	19.66	19.08	16.39
650470099	1026	S-adenosylmethionine--tRNA ribosyltransferase-isomerase	76.68	38.42	55.27	64.42	90.85	109.43
650470100	1125	tRNA-guanine transglycosylase (EC 2.4.2.29)	73.55	28.03	44.65	64.29	69.94	65.77
